ERR4808851	Vero_cell
SRR11267570	Vero_cell
SRR11350376	Vero_cell
SRR11300652	Vero_cell
SRR11300931	Vero_cell
SRR11486234	Vero_cell
SRR11498139	Vero_cell
SRR11498138	Vero_cell
SRR11498137	Vero_cell
SRR12491160	Vero_cell
SRR13089344	Vero_cell
SRR13089346	Vero_cell
SRR13089342	Vero_cell
SRR13329324	Vero_cell
SRR13329325	Vero_cell
SRR13329326	Vero_cell
SRR13329327	Vero_cell
VeroInf24h	Vero_cell
CRR197323	Vero_cell
CRR197322	Vero_cell
CRR197321	Vero_cell
CRR197320	Vero_cell
CRR127517	Vero_cell
CRR127516	Vero_cell
SRR13089348	Caco_cell
SRR13069479	Caco_cell
SRR13089340	Caco_cell
SRR13089336	Calu_cell
SRR13089338	Calu_cell
SRR13089334	Calu_cell